code,yoy,rev,month
2065,11.81,179113.0,6
2073,115.25,102918.0,6
4950,51.35,129400.0,6
5009,12.92,1119683.0,6
5011,-37.45,270616.0,6
5013,22.67,735956.0,6
5014,21.1,1635878.0,6
5015,-17.6,110475.0,6
5016,19.51,208884.0,6
6248,-9.76,570338.0,6
8349,17.53,1066422.0,6
8415,36.57,2632302.0,6
8930,4.72,126220.0,6
9962,37.18,212404.0,6
1595,27.89,97936.0,6
3105,29.55,1767694.0,6
3122,-0.91,25388.0,6
3131,15.21,631051.0,6
3141,10.84,186093.0,6
3169,31.41,85649.0,6
3178,36.03,130587.0,6
3227,21.04,820339.0,6
3228,56.8,34669.0,6
3259,14.55,16247.0,6
3260,212.05,14661310.0,6
3264,36.55,1552011.0,6
3265,3.57,433842.0,6
3268,4.79,94802.0,6
3317,16.06,247597.0,6
3372,12.46,113086.0,6
3374,61.0,764006.0,6
3438,-6.38,86149.0,6
3467,23.03,65300.0,6
3527,19.6,147991.0,6
3529,47.04,178454.0,6
3555,119.53,49436.0,6
3556,66.86,107106.0,6
3567,24.18,23606.0,6
3581,95.43,199469.0,6
3675,29.99,279963.0,6
3680,37.92,752110.0,6
3707,29.85,620211.0,6
4749,24.61,454490.0,6
4923,32.51,100102.0,6
4951,-3.7,45222.0,6
4973,197.3,861821.0,6
5272,-14.94,29949.0,6
5274,67.47,1310195.0,6
5299,-4.2,125277.0,6
5302,-14.05,1584.0,6
5344,0.21,31668.0,6
5347,33.57,5976507.0,6
5351,657.47,1902529.0,6
5425,9.45,1670280.0,6
5443,-10.09,466277.0,6
5468,39.68,12052.0,6
5483,7.61,7706634.0,6
5487,15.34,15180.0,6
6103,-34.03,5302.0,6
6104,5.66,357943.0,6
6129,36.53,140243.0,6
6138,11.1,694794.0,6
6147,27.06,2288255.0,6
6182,14.1,966318.0,6
6187,87.06,1012415.0,6
6208,22.49,365979.0,6
6223,65.06,1832915.0,6
6229,44.66,236080.0,6
6233,19.7,35928.0,6
6237,7.55,38983.0,6
6261,33.71,390228.0,6
6291,52.98,243258.0,6
6411,9.83,238078.0,6
6423,171.65,4667.0,6
6435,21.59,322830.0,6
6462,-23.68,371296.0,6
6485,-6.62,95541.0,6
6488,-1.62,5624376.0,6
6494,45.8,130018.0,6
6510,40.19,573909.0,6
6532,18.64,61046.0,6
6548,37.63,1501447.0,6
6568,11.01,106724.0,6
6640,0.33,340792.0,6
6643,-23.52,125326.0,6
6651,19.45,153275.0,6
6679,9.92,178675.0,6
6683,24.54,231316.0,6
6684,-18.86,18613.0,6
6693,106.97,234257.0,6
6708,8.74,32787.0,6
6716,60.57,150968.0,6
6720,-18.61,29439.0,6
6732,-14.87,320929.0,6
6788,6.32,269474.0,6
6823,14.87,56041.0,6
6829,69.4,216837.0,6
6895,-43.63,40599.0,6
6953,27.61,147706.0,6
6996,49.96,276157.0,6
7556,8.77,70516.0,6
7704,17.8,63881.0,6
7712,49.37,160711.0,6
7734,-6.43,230128.0,6
7751,67.24,246870.0,6
7770,-62.3,18315.0,6
7772,6.71,35136.0,6
7810,116.45,83878.0,6
7828,255.83,116798.0,6
8024,70.62,26972.0,6
8040,34.49,77102.0,6
8054,-20.6,261384.0,6
8086,16.05,407747.0,6
8088,1.01,123653.0,6
8091,71.69,317067.0,6
8102,40.21,48324.0,6
8227,88.43,159105.0,6
8277,-83.65,9578.0,6
8299,301.0,24852784.0,6
8383,200.06,662939.0,6
1569,-6.33,248282.0,6
3071,48.37,277274.0,6
3088,48.37,804930.0,6
3211,20.63,1268072.0,6
3213,6.05,335433.0,6
3272,39.77,323454.0,6
3287,-8.36,65663.0,6
3323,-35.29,317364.0,6
3325,-47.33,53270.0,6
3349,-23.87,53621.0,6
3479,27.84,882778.0,6
3483,-18.47,681311.0,6
3540,-10.0,391338.0,6
3577,85.37,165411.0,6
3594,43.84,264273.0,6
3611,-0.09,1029807.0,6
3625,23.38,45950.0,6
3693,74.98,1160269.0,6
3709,72.06,7614783.0,6
4931,145.08,394409.0,6
5289,696.3,8207987.0,6
5356,48.69,366217.0,6
5386,442.3,1567303.0,6
5426,44.52,161096.0,6
5438,-36.6,85088.0,6
5465,-13.5,374524.0,6
5474,16.3,164174.0,6
5490,50.21,179613.0,6
6121,11.5,7052170.0,6
6150,-30.18,443790.0,6
6160,-43.34,68653.0,6
6161,42.67,155994.0,6
6188,-1.89,748280.0,6
6228,-26.56,3532.0,6
6276,-59.43,44934.0,6
6441,-57.08,10948.0,6
6570,23.78,99898.0,6
6577,4.96,178844.0,6
6680,6.99,55255.0,6
6922,39.41,222942.0,6
8050,143.6,955797.0,6
8076,8.49,156046.0,6
8234,38.6,680208.0,6
8410,-25.11,80231.0,6
3066,49.95,26951.0,6
3128,-16.97,67750.0,6
3230,11.63,32731.0,6
3297,41.4,24626.0,6
3339,-37.65,66843.0,6
3362,-21.56,262330.0,6
3434,36.43,70074.0,6
3441,73.63,41377.0,6
3455,-30.01,83971.0,6
3490,-3.75,21680.0,6
3516,18.49,95106.0,6
3523,47.07,13141.0,6
3531,-27.59,76732.0,6
3615,-45.11,49690.0,6
3623,-45.57,17648.0,6
3630,-5.53,183068.0,6
3666,35.66,49837.0,6
3691,63.72,739343.0,6
4729,-0.76,91321.0,6
4933,-21.15,209210.0,6
4972,12.61,86929.0,6
4995,37.35,140986.0,6
5220,76.04,94510.0,6
5230,19.61,123374.0,6
5245,-9.12,70702.0,6
5251,38.64,39779.0,6
5315,-8.35,148708.0,6
5371,-11.34,3621114.0,6
5392,9.15,778810.0,6
6167,-2.34,111885.0,6
6222,-55.33,67.0,6
6234,-15.8,52858.0,6
6244,65.82,307848.0,6
6246,-29.15,97891.0,6
6419,344.15,145252.0,6
6498,8.38,110279.0,6
6517,6.14,49812.0,6
6556,0.12,102625.0,6
6560,52.17,15557.0,6
6859,-34.46,43243.0,6
6899,16.97,106128.0,6
7402,-17.78,47519.0,6
7753,4.57,84056.0,6
8049,18.76,115591.0,6
8064,15.94,205470.0,6
8069,-0.62,4041054.0,6
8111,2.33,71200.0,6
8240,-7.7,522737.0,6
3081,128.13,420507.0,6
3095,29.66,67613.0,6
3152,23.54,143118.0,6
3163,-11.53,181188.0,6
3221,26.6,226134.0,6
3234,62.79,76706.0,6
3306,1.14,100628.0,6
3363,-15.7,157445.0,6
3466,-18.29,7358.0,6
3491,89.37,256723.0,6
3499,24.41,31330.0,6
3558,5.73,1316726.0,6
3564,30.32,326232.0,6
3632,37.86,27813.0,6
3672,0.66,13564.0,6
3684,-11.32,118630.0,6
4903,4.65,236567.0,6
4908,29.72,91180.0,6
4909,-11.93,16860.0,6
4979,27.68,455083.0,6
5353,-1.69,162571.0,6
6109,-2.06,69814.0,6
6143,30.62,890329.0,6
6170,-2.26,257307.0,6
6190,28.78,985514.0,6
6218,14.55,205046.0,6
6241,-1.17,55971.0,6
6245,14.08,708574.0,6
6263,4.21,173402.0,6
6417,26.62,169031.0,6
6465,42.29,37553.0,6
6470,-33.6,118509.0,6
6486,60.05,324711.0,6
6530,8.4,31597.0,6
6546,-0.76,194193.0,6
6561,10.17,360423.0,6
6588,49.1,33381.0,6
8034,-57.05,14972.0,6
8048,130.47,125692.0,6
8059,148.31,1369656.0,6
8089,-64.57,23331.0,6
8097,122.1,19310.0,6
8176,-10.18,31930.0,6
1336,29.6,273030.0,6
1815,46.36,688976.0,6
3078,-57.59,408528.0,6
3114,-16.21,262676.0,6
3115,317.43,814.0,6
3191,36.49,16691.0,6
3206,-17.51,277642.0,6
3207,-33.43,119790.0,6
3217,2.41,324206.0,6
3236,11.92,187493.0,6
3276,70.58,69367.0,6
3288,-5.01,8366.0,6
3290,88.71,344907.0,6
3294,-18.01,275848.0,6
3310,170.44,338202.0,6
3322,10.04,264851.0,6
3332,23.41,160781.0,6
3354,42.22,9718.0,6
3357,57.44,764513.0,6
3388,18.97,736337.0,6
3390,40.18,91738.0,6
3484,9.03,424135.0,6
3485,22.44,62678.0,6
3492,37.58,86376.0,6
3511,23.13,160852.0,6
3520,-17.52,105321.0,6
3526,29.72,409265.0,6
3537,26.87,290120.0,6
3548,7.06,788044.0,6
3597,40.73,85145.0,6
3609,-24.69,43632.0,6
3624,28.72,322085.0,6
3631,120.44,4312.0,6
3646,30.69,76501.0,6
3689,72.66,768486.0,6
3710,20.67,698370.0,6
4542,102.04,132546.0,6
4939,44.18,151160.0,6
4974,17.23,348237.0,6
5228,35.08,62349.0,6
5291,40.49,122639.0,6
5309,4.19,294029.0,6
5328,63.53,103968.0,6
5340,25.75,248445.0,6
5355,62.55,57383.0,6
5439,22.13,1103029.0,6
5457,2.94,1744541.0,6
5460,4.58,20373.0,6
5464,36.8,100353.0,6
5475,160.08,174251.0,6
5488,79.28,84045.0,6
5498,80.27,208674.0,6
6114,-1.61,63806.0,6
6124,-29.56,137101.0,6
6126,59.01,554251.0,6
6127,11.73,96811.0,6
6134,36.38,209313.0,6
6156,55.51,616301.0,6
6158,19.97,175892.0,6
6173,29.08,503868.0,6
6174,26.89,65219.0,6
6175,43.96,485614.0,6
6185,58.75,65278.0,6
6194,-51.97,55600.0,6
6203,-38.97,140778.0,6
6204,8.99,38175.0,6
6207,-2.51,85555.0,6
6210,125.1,46307.0,6
6217,43.9,429066.0,6
6220,57.98,1059374.0,6
6259,82.67,73701.0,6
6266,1.59,241766.0,6
6274,107.71,4895221.0,6
6275,-6.27,342711.0,6
6279,41.19,976690.0,6
6284,6.57,660925.0,6
6290,-2.31,848163.0,6
6292,20.23,98429.0,6
6418,48.3,92960.0,6
6432,18.86,100180.0,6
6538,46.49,135650.0,6
6584,40.64,286390.0,6
6597,-14.09,49452.0,6
6642,52.48,62997.0,6
6664,19.32,249672.0,6
6727,-23.89,141495.0,6
6761,0.86,174376.0,6
6821,2.18,49293.0,6
6913,61.07,308086.0,6
6967,40.83,162801.0,6
7744,128.12,409621.0,6
8038,-45.47,26525.0,6
8042,51.29,437951.0,6
8043,48.37,622288.0,6
8071,24.61,202455.0,6
8074,22.98,144714.0,6
8093,468.3,21550.0,6
8109,36.23,192667.0,6
8121,33.0,298633.0,6
8147,14.9,167493.0,6
8155,31.89,538756.0,6
8182,5.56,248815.0,6
8289,29.88,184909.0,6
8291,59.85,227.0,6
8358,43.36,962293.0,6
3224,28.33,141027.0,6
3232,20.0,75124.0,6
3360,95.15,1177311.0,6
3444,17.05,117503.0,6
6113,129.64,104053.0,6
6118,3.14,857249.0,6
6154,-1.32,335975.0,6
6227,84.6,1992052.0,6
6265,1209.5,617105.0,6
6270,29.73,411730.0,6
6474,29.71,445897.0,6
8032,38.92,408206.0,6
8067,21.28,9048.0,6
8068,181.7,152174.0,6
8084,-22.47,34372.0,6
8096,433.48,8978261.0,6
3147,334.52,1754637.0,6
3158,35.49,114761.0,6
3570,29.21,256509.0,6
4953,37.06,1233074.0,6
5201,-23.57,18341.0,6
5202,-31.95,17715.0,6
5210,-20.73,20504.0,6
5211,34.2,25727.0,6
5212,2.44,95585.0,6
5310,-22.01,85.0,6
5403,15.96,290477.0,6
5410,11.86,331851.0,6
6123,-8.06,381856.0,6
6140,-28.25,170947.0,6
6148,-2.85,52522.0,6
6163,61.38,473475.0,6
6221,-21.93,367093.0,6
6231,16.85,205672.0,6
6240,-4.93,4369.0,6
6516,58.83,51513.0,6
6590,29.55,79215.0,6
6593,-1.28,32216.0,6
6697,-3.9,99742.0,6
6751,-32.61,128424.0,6
6752,5.53,178358.0,6
6791,9.27,71189.0,6
6874,-23.16,145175.0,6
6884,31.13,141785.0,6
7767,220.5,637235.0,6
7819,-52.11,38989.0,6
8099,85.46,642438.0,6
8272,-11.36,52585.0,6
8284,20.76,296049.0,6
8416,17.58,164863.0,6
1785,70.83,4607657.0,6
3093,92.31,194354.0,6
3219,26.07,237159.0,6
3285,137.15,122118.0,6
3289,-1.55,426314.0,6
3303,48.97,374252.0,6
3324,62.13,2718035.0,6
3373,44.18,46400.0,6
3402,29.9,553782.0,6
3465,15.19,191659.0,6
3498,50.68,321521.0,6
3508,18.26,80600.0,6
3541,5.04,88399.0,6
3552,4.38,709046.0,6
3580,-2.82,43243.0,6
3587,11.0,558424.0,6
3628,30.27,372786.0,6
3663,22.76,659468.0,6
4554,56.27,55288.0,6
4577,81.65,96518.0,6
4760,64.8,248915.0,6
5452,6.69,414302.0,6
5489,14.48,175314.0,6
5493,19.3,587302.0,6
5536,24.9,4774283.0,6
6146,12.74,417190.0,6
6151,16.03,165277.0,6
6512,-57.24,4791.0,6
6613,120.45,1992776.0,6
6654,240.79,80272.0,6
6667,-2.5,653712.0,6
6725,15.91,359654.0,6
6735,15.23,33285.0,6
6739,101.13,129283.0,6
6840,17.85,98116.0,6
6855,12.25,64273.0,6
6877,-65.4,16297.0,6
6903,163.85,714953.0,6
6983,112.54,38028.0,6
7703,25.13,284725.0,6
7728,114.17,53604.0,6
7792,28.27,750093.0,6
8047,175.91,95751.0,6
8085,-17.99,46546.0,6
8092,-3.96,27685.0,6
8183,64.65,771224.0,6
8431,-21.02,65270.0,6
8908,13.75,982825.0,6
8917,-8.36,236346.0,6
8927,84.75,1392264.0,6
8931,8.39,232960.0,6
2596,575.48,192060.0,6
2718,-97.02,15199.0,6
3188,228.96,239968.0,6
3313,12204.16,5906.0,6
3489,64.53,81128.0,6
3512,-57.62,15684.0,6
3521,-99.99,3.0,6
4113,620.94,165984.0,6
4416,256.72,1444341.0,6
4907,-74.1,45328.0,6
5206,-81.72,30445.0,6
5213,-40.52,459287.0,6
5324,271.96,190964.0,6
5455,-1.02,194.0,6
5508,329.33,505340.0,6
5511,3.9,1096115.0,6
5512,9.75,462380.0,6
5514,262.86,1749.0,6
5516,37.2,294291.0,6
5520,1.26,340118.0,6
5523,2.7,380.0,6
5529,2135.46,77459.0,6
5547,-4.47,234850.0,6
5548,-4.43,191673.0,6
6171,-98.15,15640.0,6
6186,-97.84,16492.0,6
6198,0.0,22.0,6
6212,5.22,113112.0,6
6219,20426.33,45979.0,6
6264,-90.72,524.0,6
8080,-52.66,9436.0,6
8424,0.0,90027.0,6
2641,4.72,183949.0,6
2643,0.22,696781.0,6
5601,2.75,8046.0,6
5603,13.72,124345.0,6
5609,35.26,3451671.0,6
7716,12.69,195736.0,6
1259,2.94,533260.0,6
1268,23.43,574472.0,6
2719,-36.12,103774.0,6
2729,12.55,531457.0,6
2732,25.86,445894.0,6
2734,23.32,165917.0,6
2736,17.23,38038.0,6
2740,-64.75,3484.0,6
2743,-11.23,533007.0,6
2745,5.97,782323.0,6
2751,18.08,177705.0,6
2752,14.08,363090.0,6
2754,12.26,551321.0,6
2755,18.33,297122.0,6
2756,4.8,110366.0,6
3252,-0.17,35901.0,6
3522,-3.51,73213.0,6
4419,1.5,226783.0,6
4530,-84.15,5740.0,6
5301,-31.31,10713.0,6
5364,-84.65,4755.0,6
5701,-23.53,26730.0,6
5703,66.69,40866.0,6
5704,-96.54,666.0,6
5905,227.07,253080.0,6
6961,1.69,370671.0,6
7708,12.01,252147.0,6
7723,-16.76,322078.0,6
7757,7.66,199399.0,6
8077,12.05,89491.0,6
5864,107.07,266285.0,6
5878,0.09,63907.0,6
6015,270.83,562029.0,6
6016,-46.81,266344.0,6
6020,14.85,44176.0,6
6021,-25.52,208505.0,6
6023,86.15,501125.0,6
6026,1448.38,242679.0,6
6028,46.78,543688.0,6
1584,-3.2,194678.0,6
2221,34.64,149053.0,6
3284,13.11,63376.0,6
4430,14.79,181823.0,6
4529,462.69,2504.0,6
4541,58.67,199434.0,6
4556,14.45,61317.0,6
5209,-28.52,356053.0,6
5314,167.87,578813.0,6
5345,1067.0,4633.0,6
5398,-49.31,15962.0,6
5450,21.65,244618.0,6
5481,-14.63,6942.0,6
5530,-8.32,281893.0,6
5604,2.76,13588.0,6
6179,229.21,1102208.0,6
6199,476.98,76358.0,6
6721,-6.69,282650.0,6
6881,-22.12,161704.0,6
6904,78.74,92435.0,6
7777,-77.03,30230.0,6
8342,4.76,155185.0,6
8354,4.03,52001.0,6
8401,6.25,134386.0,6
8421,46.58,132756.0,6
8435,10.89,61808.0,6
8489,71.11,176234.0,6
8905,18.78,192014.0,6
8906,9.06,16079.0,6
8916,3.98,770018.0,6
8921,11.71,53842.0,6
8929,1.22,53803.0,6
8935,-42.11,31240.0,6
8936,21.23,539254.0,6
8937,782.58,36583.0,6
8942,-27.29,233210.0,6
2926,-0.73,613956.0,6
3064,5.52,7198.0,6
3083,-17.21,36468.0,6
3086,-28.19,10811.0,6
3293,17.17,2166407.0,6
3546,44.43,145993.0,6
3629,,4665.0,6
4806,22.67,10149.0,6
4946,-18.39,20615.0,6
5263,90.23,200811.0,6
5478,2.66,543958.0,6
6101,-65.58,69309.0,6
6111,133.18,1078373.0,6
6144,-5.74,11856.0,6
6169,-98.37,40.0,6
6180,7.56,590740.0,6
6294,-9.43,90027.0,6
6482,-5.85,39531.0,6
6542,16.95,77474.0,6
6596,-38.98,144110.0,6
6856,0.04,54581.0,6
7584,6.84,80180.0,6
8446,-6.12,91111.0,6
8450,-36.2,16019.0,6
8923,20.17,59078.0,6
9949,27.38,12927.0,6
1240,24.16,270176.0,6
4171,27.33,22045.0,6
6508,-17.6,116327.0,6
6578,35.79,35234.0,6
3073,32.91,9780.0,6
3551,26.06,293281.0,6
3713,156.35,88944.0,6
5205,29.86,2835.0,6
5432,18.54,20549.0,6
6624,-61.66,8396.0,6
6692,-17.02,69216.0,6
6803,-2.49,867900.0,6
6894,44.54,205853.0,6
6971,-11.01,169657.0,6
7715,-74.33,35448.0,6
7820,43.35,36758.0,6
7842,38.43,344676.0,6
8087,80.95,19976.0,6
8171,294.46,53079.0,6
8390,43.95,555068.0,6
8440,12.18,90827.0,6
2640,14.78,293100.0,6
2949,31.79,655611.0,6
3085,35.86,7141.0,6
3687,15.54,174361.0,6
5278,21.64,289085.0,6
5287,-4.4,190617.0,6
5321,-30.26,167334.0,6
6236,21.48,3019.0,6
6690,7.24,239493.0,6
6763,14.37,165330.0,6
6811,6.55,1507301.0,6
6865,-47.58,32744.0,6
6870,54.54,91082.0,6
6910,-4.85,35209.0,6
6925,4.29,17979.0,6
6997,47.15,491554.0,6
7547,36.25,44438.0,6
7714,122.89,288710.0,6
7738,8.22,52974.0,6
7747,12.1,137167.0,6
7805,28.11,501052.0,6
7839,-0.34,15402.0,6
8044,15.48,3414882.0,6
8472,-20.74,47459.0,6
8477,33.84,49903.0,6
8932,-3.5,242571.0,6
1593,5.33,115466.0,6
5348,-17.3,21366.0,6
6804,-47.45,88148.0,6
7811,4.76,289564.0,6
8924,-27.57,274898.0,6
8928,61.6,254992.0,6
8933,-3.25,230058.0,6
8938,20.3,1088390.0,6
9960,-15.62,42137.0,6
2230,-20.48,101206.0,6
2916,-6.2,140969.0,6
2937,20.64,461896.0,6
2941,-8.05,72781.0,6
2947,6.0,204099.0,6
2948,16.32,196666.0,6
3067,-59.55,1365.0,6
3171,86.4,249523.0,6
4609,133.61,12795.0,6
4702,-25.34,4742.0,6
5902,0.9,204985.0,6
5903,3.25,9590492.0,6
5904,8.35,2245600.0,6
6195,20.88,201144.0,6
6728,28.98,446209.0,6
6968,15.71,311895.0,6
7782,11.31,56988.0,6
7794,20.46,112994.0,6
8066,14.42,394926.0,6
8433,5.31,371042.0,6
8941,39.64,278935.0,6
4442,36.19,167107.0,6
1591,126.96,36786.0,6
4139,-1.38,89450.0,6
4157,-7.12,3022.0,6
4745,39.62,343798.0,6
6617,70.0,4505.0,6
4966,12.22,1672372.0,6
4971,-6.26,71880.0,6
4991,55.06,326169.0,6
6907,113.56,369094.0,6
5223,9.76,165729.0,6
3664,-87.5,25453.0,6
7717,134.95,138933.0,6
5227,-86.97,2091.0,6
8455,-0.57,102776.0,6
5543,1.28,239202.0,6
2726,16.41,50104.0,6
4804,16.21,12544.0,6
2724,26.11,21673.0,6
4154,155.24,2504.0,6
5276,19.92,83058.0,6
8426,-24.05,173525.0,6
8437,3.53,19121.0,6
8444,-71.05,77838.0,6
4924,-75.52,18074.0,6
8423,32.07,39205.0,6
6741,32.45,201113.0,6
2924,-7.87,3311.0,6
6616,-19.77,65454.0,6
6629,109.42,199563.0,6
1101,32.39,13382706.0,6
1102,-2.21,5885972.0,6
1103,-7.48,229237.0,6
1104,-18.91,508460.0,6
1108,-26.57,265297.0,6
1109,-19.63,314135.0,6
1110,-4.01,213484.0,6
1201,5.13,1825679.0,6
1203,-1.12,427563.0,6
1210,12.17,8952188.0,6
1213,5.66,25270.0,6
1215,8.69,2419781.0,6
1216,4.59,58301112.0,6
1217,-2.41,414313.0,6
1218,-11.86,713728.0,6
1219,0.4,1104022.0,6
1220,6.9,273600.0,6
1225,2.28,1006736.0,6
1227,-1.56,1949498.0,6
1229,-52.01,1027017.0,6
1231,6.95,1030161.0,6
1232,16.29,1866048.0,6
1233,19.86,195470.0,6
1234,-5.28,728270.0,6
1235,-6.83,11632.0,6
1236,14.11,110212.0,6
1702,2.76,1874328.0,6
1737,-10.02,256387.0,6
3054,175.55,59252.0,6
7780,37.7,241821.0,6
7791,-6.25,245172.0,6
1301,-2.68,13976274.0,6
1303,31.78,27134592.0,6
1304,-26.33,2879163.0,6
1305,-44.67,564306.0,6
1307,11.11,852934.0,6
1308,20.68,516682.0,6
1309,-51.72,601607.0,6
1310,-24.84,569505.0,6
1312,-0.21,1277524.0,6
1313,2.32,5262701.0,6
1314,-29.27,1040669.0,6
1315,-13.94,204130.0,6
1321,-3.64,306226.0,6
1323,8.54,181453.0,6
1324,-21.37,55838.0,6
1325,-18.39,21606.0,6
1326,11.59,27666322.0,6
4306,19.9,1286195.0,6
1402,12.06,22922082.0,6
1409,13.44,3554062.0,6
1410,-29.21,12793.0,6
1413,-1.89,166491.0,6
1414,-6.83,35054.0,6
1417,-28.5,28158.0,6
1418,6800.0,1173.0,6
1419,17.97,323245.0,6
1423,-4.69,2884.0,6
1434,-1.44,2148851.0,6
1440,-11.52,1046100.0,6
1441,-39.88,90177.0,6
1444,25.55,659642.0,6
1445,-21.25,55138.0,6
1446,22.97,11577.0,6
1447,53.19,3121865.0,6
1449,12.31,388010.0,6
1451,8.01,640948.0,6
1452,13.72,127293.0,6
1454,-30.02,96895.0,6
1455,-13.93,464889.0,6
1457,-2.29,235910.0,6
1459,-9.99,78449.0,6
1460,0.5,442538.0,6
1463,19.23,15921.0,6
1464,2.06,833266.0,6
1465,-8.15,38615.0,6
1466,-25.75,184437.0,6
1467,24.37,495486.0,6
1468,-16.75,49452.0,6
1470,10.84,74110.0,6
1473,-0.86,621453.0,6
1474,-5.99,195889.0,6
1475,5.17,125099.0,6
1476,14.42,3762594.0,6
1477,0.52,2851147.0,6
4414,27.21,1366737.0,6
4426,2.74,66120.0,6
4438,7.14,2025339.0,6
4440,-22.28,58898.0,6
4441,-3.5,716929.0,6
1503,-10.58,3108909.0,6
1504,0.14,5277164.0,6
1506,20.29,117501.0,6
1513,8.3,2833330.0,6
1514,39.69,1177480.0,6
1515,6.36,424480.0,6
1517,19.78,189428.0,6
1519,-25.77,1729751.0,6
1526,-24.03,61113.0,6
1527,0.3,260526.0,6
1528,22.55,274993.0,6
1529,4.51,37321.0,6
1530,-18.51,167572.0,6
1531,45.37,176746.0,6
1532,20.38,1305359.0,6
1535,-32.51,798088.0,6
1537,14.05,570579.0,6
1538,-5.43,10936.0,6
1539,-13.23,100767.0,6
1540,-51.17,30666.0,6
1541,-46.46,187639.0,6
1558,7.55,777552.0,6
1560,16.39,832959.0,6
1583,-11.32,382226.0,6
1597,45.24,131807.0,6
2049,31.62,2554057.0,6
2371,16.64,5292568.0,6
3167,139.66,1040999.0,6
4526,26.68,483430.0,6
4532,28.8,1974655.0,6
4540,30.81,332808.0,6
4555,24.66,169673.0,6
4562,-21.64,48074.0,6
4564,-34.45,63401.0,6
4566,44.38,529998.0,6
4572,16.81,63339.0,6
4576,62.55,344085.0,6
4583,29.97,274287.0,6
4590,42.97,119895.0,6
6606,30.16,98477.0,6
7750,151.39,2649995.0,6
8222,-10.35,68432.0,6
8374,39.8,500787.0,6
8996,37.55,724767.0,6
1603,4.3,483897.0,6
1604,6.76,828708.0,6
1605,29.33,16719950.0,6
1608,13.35,1102958.0,6
1609,22.66,3369481.0,6
1611,-11.4,83645.0,6
1612,-11.28,717168.0,6
1614,-2.65,461010.0,6
1615,28.36,633108.0,6
1616,32.04,572015.0,6
1617,39.58,376197.0,6
1618,-37.71,323809.0,6
1623,13.62,602591.0,6
4930,-1.29,443560.0,6
5283,2.65,713862.0,6
1708,3.25,519370.0,6
1709,70.13,1030724.0,6
1710,-18.18,1513960.0,6
1711,15.49,690754.0,6
1712,4.07,1716087.0,6
1713,-7.68,26893.0,6
1714,73.41,3074967.0,6
1717,16.2,3831479.0,6
1718,1.92,4113665.0,6
1721,8.67,141052.0,6
1722,-10.47,815569.0,6
1723,32.11,674339.0,6
1725,-23.87,586499.0,6
1726,-5.58,746600.0,6
1727,19.23,224411.0,6
1730,9.47,217888.0,6
1732,10.02,65934.0,6
1735,15.84,193755.0,6
1773,20.49,1250360.0,6
1776,5.97,73039.0,6
4720,25.06,337386.0,6
4722,26.93,362609.0,6
4739,113.78,953770.0,6
4755,15.62,464390.0,6
4764,22.36,284417.0,6
4766,12.81,2093401.0,6
4770,-6.94,470234.0,6
1707,-7.24,819639.0,6
1720,9.1,615012.0,6
1731,2.48,131865.0,6
1733,20.08,173952.0,6
1734,3.77,278642.0,6
1752,-18.07,155084.0,6
1760,-3.96,132734.0,6
1762,-40.17,101773.0,6
1783,9.16,86139.0,6
1786,0.95,74440.0,6
1789,-3.91,248283.0,6
1795,225.45,3398684.0,6
3164,-13.2,37737.0,6
3705,-21.98,577868.0,6
3716,-5.39,663752.0,6
4104,16.07,893588.0,6
4106,26.75,265782.0,6
4108,27.77,14283.0,6
4119,36.14,123241.0,6
4133,-6.41,29336.0,6
4142,-62.83,37239.0,6
4155,22.92,172639.0,6
4164,-38.15,329871.0,6
4169,4.0,64785.0,6
4195,11.18,72146.0,6
4736,2.08,360204.0,6
4737,-6.52,143609.0,6
4746,0.28,421860.0,6
4771,31.25,394887.0,6
6446,94.88,2332801.0,6
6472,39.22,2297853.0,6
6491,33.93,723965.0,6
6534,28.62,88896.0,6
6589,94.32,113305.0,6
6645,43.9,66053.0,6
6657,-45.72,502.0,6
6782,45.94,450881.0,6
6794,-43.03,1276.0,6
6796,1.03,54597.0,6
6838,,678.0,6
6861,12.61,229132.0,6
6885,491.54,2378.0,6
6918,4.18,79196.0,6
6919,,0.0,6
6931,18.83,110416.0,6
6934,41325.0,11599.0,6
6936,-0.43,117271.0,6
6949,50.22,3275.0,6
6955,30.07,33394.0,6
7799,-100.0,0.0,6
7803,-84.91,3181.0,6
1802,27.0,4207055.0,6
1806,-20.44,236810.0,6
1809,4.53,202891.0,6
1810,-11.91,391535.0,6
1817,4.18,228982.0,6
1903,-1.9,11611.0,6
1904,-2.08,3878071.0,6
1905,-0.42,1517398.0,6
1906,9.15,286819.0,6
1907,12.66,6602187.0,6
1909,44.1,4709421.0,6
6790,-4.83,868171.0,6
2002,9.6,27994106.0,6
2006,9.0,5474143.0,6
2007,-25.72,367842.0,6
2008,4.6,164518.0,6
2009,15.46,307040.0,6
2010,-0.42,2154426.0,6
2012,-17.62,623323.0,6
2013,-22.55,1479472.0,6
2014,47.93,1830179.0,6
2015,-9.72,2498361.0,6
2017,18.03,249737.0,6
2020,3.63,311582.0,6
2022,19.48,777747.0,6
2023,-1.88,5315284.0,6
2024,17.18,98259.0,6
2025,57.85,85486.0,6
2027,43.73,11907806.0,6
2028,13.06,776510.0,6
2029,2.57,1237439.0,6
2030,33.89,986869.0,6
2031,7.82,1566966.0,6
2032,11.99,280939.0,6
2033,-28.85,47205.0,6
